aj1, aj2, aj3, s1j1, s1j2, s1j3, s2j1, s2j2, s2j3, s3j1, s3j2, s3j3, 
0.11595319022857781, 0.08253813566887175, 0.05393679478992698, 0.3026378001611366, 0.2702020004440172, 0.1874165422024294, 0.7297137291217406, 0.5493475138590161, 0.27932443346363756, 1.644522953235302, 1.2037423690599154, 0.7120815135688324, 
0.10656548355168138, 0.08990490255307376, 0.06301209851756594, 0.3081124309984249, 0.24247395128221574, 0.16411211339671222, 0.7271164929499387, 0.5350221615372647, 0.2678518087393615, 1.7812181764484112, 1.179027352340019, 0.7253877286521938, 
0.11367460595480468, 0.08497183850994385, 0.055342035901553954, 0.33497111448401157, 0.25197257982857685, 0.17466514458622046, 0.727759404112423, 0.5236623164318902, 0.3037426045935672, 1.633193221403311, 1.2208210084544342, 0.7774027076618875, 
0.10336601943657811, 0.08462229236710733, 0.05291969479461819, 0.2918206644678674, 0.25760356997201067, 0.19835552294387626, 0.6260698009755583, 0.5521457844502782, 0.28936759709498455, 1.595736815765395, 1.2504612941085826, 0.7193212193357128, 
0.11636009744706949, 0.08799868213209676, 0.05980332791333546, 0.3442880955967054, 0.25285218103560353, 0.20418022242839712, 0.6719599483765718, 0.4736083487879062, 0.2525245717298166, 1.6325495705786246, 1.1704716841377083, 0.6066363492184578, 
0.10726872632204021, 0.08521745730742371, 0.05873521372699451, 0.34197240931088085, 0.2741481081665348, 0.2054703444039097, 0.6292773731245018, 0.5180675544809337, 0.29256073262726845, 1.5841509108623522, 1.2520769641292513, 0.7463710200467716, 
0.10826697155217833, 0.09028811425879986, 0.056226430147358564, 0.2901050949394145, 0.2680131408986347, 0.1632873632369973, 0.7172517882417982, 0.5433234336626195, 0.30032509757270587, 1.7136335856938119, 1.1505538914041746, 0.8108203874944501, 
0.10477497525037845, 0.08415720382200102, 0.0543010457544644, 0.33732756851524986, 0.2547450567965485, 0.17033045543067224, 0.6775844505150905, 0.528251683965045, 0.27636228470594887, 1.626461456388224, 1.161909509179821, 0.6952481980878041, 
0.10266859055423656, 0.08862990936029994, 0.05264161546217419, 0.3431905441924053, 0.2160561351718591, 0.18399509028762429, 0.7088985318551763, 0.5488250781893053, 0.27453782921465003, 1.4822154248573938, 1.103168002655858, 0.7076955498934825, 
0.10768441252200918, 0.09409039589970239, 0.05981465322607796, 0.3053002702239599, 0.24410632378109962, 0.1799973029402042, 0.6878890898745369, 0.5070048620545238, 0.28115673987125234, 1.6944704597344908, 1.2253846193912261, 0.706350449991961, 
0.10563527286467606, 0.08172342103735057, 0.06263986307761425, 0.3151658653755184, 0.23128183600338942, 0.17255218014511575, 0.6602031588240224, 0.533176484536727, 0.34752929619211087, 1.7115531359215717, 1.125803819604292, 0.6307635414779718, 
0.10664983791760979, 0.08540528168297995, 0.05517719298738745, 0.31865385399888135, 0.22480949580041196, 0.19195783323889473, 0.7079586237163751, 0.5138169130052526, 0.2809645741312718, 1.7230513473035385, 1.3507394271349207, 0.7273955915124465, 
0.10526621853431868, 0.0829448296266265, 0.05450513916501386, 0.3341269164688636, 0.2232378121847373, 0.18125983496443404, 0.6609777175692269, 0.5739518450733607, 0.31113124091716726, 1.6077712830110993, 1.1278127976205559, 0.7231321708441051, 
0.10590040278475994, 0.07373970710403417, 0.06158660246520705, 0.3782144807319201, 0.2657613960828863, 0.16434144913320714, 0.5996727681512399, 0.5201024064459325, 0.3274377014686881, 1.6233585716423728, 1.2291557205523371, 0.7732803919386123, 
0.11296447002712462, 0.07863404266123389, 0.05718168583920472, 0.3077305009296682, 0.22905544979672512, 0.20136621921943518, 0.6653058701737112, 0.5568827675036996, 0.2774552551908722, 1.5760869443562797, 1.224398311658395, 0.7574652872747489, 
0.10674664231824207, 0.0949721251355738, 0.055566317112848075, 0.3296402027800468, 0.25063313751730654, 0.19049673738655695, 0.6309940904915351, 0.565557599759093, 0.32275413704747863, 1.6109454902645466, 1.2942666063981731, 0.5996981222294471, 
0.10605446435641534, 0.08494609952848993, 0.05471370714282949, 0.34180339500969453, 0.2631017684145523, 0.16375858152313227, 0.7545418621238824, 0.5061945045165528, 0.2660901664556525, 1.748634338696817, 1.1730452459396785, 0.7592513974532612, 
0.10999339536495017, 0.08594274031967308, 0.05874367097215385, 0.33773902327235256, 0.24524830200633227, 0.19017494742669888, 0.6919842214368765, 0.5460243988973269, 0.31782767608617046, 1.6904792364619379, 1.1249519904850913, 0.7249797604371497, 
0.10674756538680082, 0.0813843842555473, 0.06434120368955178, 0.3184387384323949, 0.22635555804654978, 0.176577842349385, 0.708509882690793, 0.557889879246216, 0.28908707650565957, 1.576221910864742, 1.2361975953415565, 0.7115630272880374, 
0.11535686533157705, 0.0861560045272678, 0.06282005456605654, 0.3227878330119525, 0.24943367751149637, 0.15618969308081354, 0.6375984534414618, 0.5208628755065745, 0.36921510317677475, 1.5712898514479707, 1.2034788390030826, 0.7293302606938513, 
0.10275842018462625, 0.08934935102510524, 0.06053149173699321, 0.32799217206610226, 0.22536649640064052, 0.1847761606062369, 0.6475281192884288, 0.5027360850057417, 0.268022818835701, 1.6145579665876908, 1.2912988506984069, 0.6454323183641506, 
0.10293209275979724, 0.0877433359083144, 0.0546333067798595, 0.3034282349724735, 0.22166091417346012, 0.168991908841138, 0.7527920718209332, 0.47899432316095664, 0.2634028780343783, 1.5985055189432853, 1.1765135066241046, 0.7523649192933968, 
0.10807728222652642, 0.08970091697462333, 0.05566726304339081, 0.3272247947216865, 0.2559414946716982, 0.16132565617278063, 0.6804211149728644, 0.49958352035586034, 0.32564575600407164, 1.53677729821083, 1.3247571209554159, 0.6773935120209945, 
0.10249099016461104, 0.08693477790621533, 0.06455799455197003, 0.32263933592838356, 0.23861898287040786, 0.17661226333987326, 0.6859160653187744, 0.5375004079523624, 0.28034918320936136, 1.689059733989482, 1.2089953987790165, 0.6933578570962671, 
0.10595259611473123, 0.08426765036470661, 0.05756908611455945, 0.2854033963182737, 0.23976982675200118, 0.18261074413004172, 0.7406528271648372, 0.49813571126671163, 0.28978138611283466, 1.6410453107758267, 1.2065687077687792, 0.6928758825542176, 
0.10633914837182916, 0.09059595098500808, 0.05851900911372183, 0.29122748101909457, 0.2415280209175055, 0.18122907037559763, 0.7200608475366624, 0.5403997824483413, 0.30169450303817813, 1.5178139424347168, 1.1368577241694244, 0.7102563965737633, 
0.1095520513955049, 0.08320768526194204, 0.06012100757791989, 0.2928688505121382, 0.28141395772568095, 0.1840211884195302, 0.6899668333652904, 0.5666438005106035, 0.2934204179009336, 1.6056979413132408, 1.173096202832428, 0.7455830531464096, 
0.10638816985946231, 0.08632654494433001, 0.05947465823998296, 0.3517918787996607, 0.24880635521084435, 0.18126818140431997, 0.7029177631021477, 0.4913542644614864, 0.2529031947603382, 1.6278452857566732, 1.1974834837189583, 0.6315187604206363, 
0.10781166967692155, 0.08367428004219747, 0.05745489157812865, 0.33788926501759703, 0.2381703610909633, 0.1703552562557214, 0.6340647515964329, 0.5716944088414104, 0.29616089416355845, 1.6236490312634848, 1.163395704279127, 0.7582564449471373, 
0.10629183047800218, 0.08402737193694564, 0.06148419840172868, 0.3199186249473445, 0.22214864249725375, 0.1655299525185795, 0.7950195030919153, 0.5326772071810301, 0.29448299298575076, 1.688816175770631, 1.1522319170808741, 0.7611690265542154, 
0.11181132743098662, 0.08512497883601884, 0.06296728843044024, 0.33095595442262515, 0.2227168391387021, 0.17257654592300026, 0.6941624957114915, 0.5145557143866949, 0.286807776634403, 1.5975403361753815, 1.2471180234420223, 0.6614884567629422, 
0.10429436802273911, 0.08870525480510964, 0.05591243790341005, 0.31982324604208917, 0.2406044317232994, 0.16399726510421428, 0.7164272485206028, 0.5557940452018493, 0.2921183088099666, 1.6930499633091878, 1.162925096354236, 0.6781641573578322, 
0.11832757081949662, 0.08691132176690597, 0.05571811053379507, 0.29751249048961276, 0.2372354534416915, 0.16439770722056332, 0.6928347616754955, 0.5013473953880713, 0.2957035285484597, 1.51904660490808, 1.1937958840947185, 0.7434486862143327, 
0.10553634559417047, 0.09069574240678083, 0.056309778006851344, 0.3303328123850896, 0.2262160026400525, 0.16415052070990058, 0.6565966959518627, 0.5281825283414853, 0.30811177352287367, 1.520398588881216, 1.143009893762154, 0.6912442036403587, 
0.10974319164375572, 0.09035553221527073, 0.052822943125517004, 0.3587845830210399, 0.2445234137437894, 0.17737394083005406, 0.6433257522752207, 0.4940691598028329, 0.2933931168971313, 1.6689973830937552, 1.1053934592740386, 0.7371725778237983, 
0.10522710677981768, 0.08566374242320912, 0.05328991242242512, 0.2953391803500991, 0.24394684718849716, 0.17857046730462878, 0.7138802565095884, 0.5153323800207743, 0.2778603140874373, 1.6299307692276077, 1.1140724988765551, 0.7822757116198761, 
0.11313573814094298, 0.08447259797235149, 0.05230906644459631, 0.297577569457084, 0.2392789851485152, 0.15338002028261455, 0.6294020710631332, 0.4522444979068918, 0.26528057517972314, 1.6374911295961017, 1.1655082911124124, 0.7502759694753685, 
0.10271987556910209, 0.08990634378294242, 0.058266253742040676, 0.3108505785396922, 0.2688955685051874, 0.20256557055496013, 0.688330607934771, 0.5011397320067709, 0.2931374609655259, 1.571110762140899, 1.1080363268120101, 0.7464048689150894, 
0.10222251206435812, 0.08754455080382706, 0.054302005112619074, 0.31649696333999844, 0.25192878374413746, 0.16890879061283495, 0.7415973512382413, 0.4989442316127564, 0.28643310867488486, 1.5598443507924489, 1.243486862548046, 0.6947076026486607, 
0.10446036561932673, 0.08205487818740874, 0.054584923499303384, 0.3164550257974634, 0.23479063181452212, 0.2041599748995191, 0.6860295624797818, 0.5802330696210949, 0.2611165992627477, 1.8555341021010947, 1.2362703640688097, 0.6838405968898642, 
0.11022361553019568, 0.08697261863542677, 0.060508644487262744, 0.3499857118172493, 0.22156773007867325, 0.19279366398745804, 0.620488866332406, 0.5001844615319434, 0.2785670845589591, 1.6364782950886487, 1.1783663490761511, 0.6748531690144839, 
0.11422667800851403, 0.08675528913200718, 0.06278344235551797, 0.3115871898054318, 0.23159958806062525, 0.17079835586907235, 0.7010899101916817, 0.4735796224302026, 0.2424485629085063, 1.6839533978440577, 1.2602481941880475, 0.6946743237812136, 
0.11456110053204203, 0.08795810479309764, 0.051979616867343384, 0.3404416483962044, 0.22316384496113875, 0.18383888519806163, 0.603612681301969, 0.4728043049512576, 0.2966663997297723, 1.6791172951021527, 1.2149913698722559, 0.6914044231336824, 
0.11273589016129866, 0.08096339449343426, 0.05608185587719893, 0.3322490242276192, 0.2588150733754764, 0.18331597904323607, 0.6551288988982831, 0.5203174998127414, 0.27437610512199234, 1.6795204617238373, 1.2187023326755688, 0.6781409250195798, 
0.11611272558986527, 0.08757784894523682, 0.05862944527913995, 0.28331026198058595, 0.2400795677938206, 0.1968096565399492, 0.6638725488388916, 0.5264056222658592, 0.2843810357254862, 1.6057440066702227, 1.167279615614293, 0.723658938966965, 
0.10873584760245938, 0.09492195026356899, 0.059368071770687855, 0.3325575415736694, 0.2481596508382264, 0.19436414121266665, 0.6725892782853381, 0.49963946002805526, 0.30833468991280505, 1.6222799217522166, 1.2169982229166556, 0.7373450789831912, 
0.11261041909866618, 0.09062407911151626, 0.05344358882848066, 0.3097998995979415, 0.238581989256314, 0.20446097035377406, 0.6784536154374974, 0.4837304179810598, 0.31067162349122607, 1.5188026372870762, 1.112957014279934, 0.6751612853234773, 
0.1145017998850665, 0.08260541136918771, 0.05524471996162174, 0.3037397812476995, 0.26538760628435526, 0.19813680113683452, 0.5920089337157188, 0.49563127485347613, 0.2810599969995247, 1.6873019482640836, 1.1569404776777774, 0.7395537723558986, 
0.10633055770508897, 0.08459569734191255, 0.055373840820762854, 0.30539199896962405, 0.2324525428598963, 0.183481283587843, 0.5923364850747654, 0.5367768143658277, 0.28138493438481693, 1.6103781569900482, 1.1315281075971935, 0.7631622291453574, 
0.1008471957750331, 0.08607497789870158, 0.05709107512300725, 0.3198725971746452, 0.23229171100924836, 0.2195143412708422, 0.6464078055136738, 0.4993580962796135, 0.2950727441079441, 1.6165102754699243, 1.1481225399550095, 0.658332186347778, 
0.10355297120986175, 0.0841231857507288, 0.05719173740916647, 0.3365027741314433, 0.24124291505166948, 0.17763944994869663, 0.6989700694733033, 0.5308490401230699, 0.25483730552276784, 1.708599071909028, 1.169458306017584, 0.730858841191043, 
0.10353626378990001, 0.08142130203081137, 0.056377769464711756, 0.311321347382894, 0.2492843445548857, 0.16845636199088845, 0.6777762129663069, 0.5005994930897967, 0.33137058981549267, 1.6986861693505688, 1.2258961789437335, 0.7245184854054838, 
0.10483900045269565, 0.09228042841756753, 0.05641853500683643, 0.29809388099314127, 0.2400667178784389, 0.18539071850291197, 0.7337897629115683, 0.5108431147682287, 0.3060340014495512, 1.6408387649532716, 1.2355532798803555, 0.6868805644806228, 
0.10322653772346825, 0.08488013299963382, 0.06140713535560112, 0.3620302759645866, 0.23284940594037928, 0.18698991877431323, 0.703228261828244, 0.44745190922003214, 0.2804308028564451, 1.6333637606296294, 1.0987413587099555, 0.8212347251527883, 
0.11002416374211163, 0.08523848944440476, 0.05562068048413173, 0.351989879661717, 0.2588061456974919, 0.1921579969568861, 0.7081218314296358, 0.47409275212198676, 0.3162513774028166, 1.5942721670336573, 1.271839203744687, 0.7293800915401358, 
0.11470027000139704, 0.0829796020136585, 0.058390800200220944, 0.315695164203821, 0.24112431682891178, 0.17436801918393774, 0.7261342443341388, 0.49726786866799894, 0.284124064531879, 1.5569021980468403, 1.3160116241926525, 0.6788569942963756, 
0.11008717676910793, 0.08303733422350923, 0.060913997118346344, 0.32080788526383924, 0.2551613452103377, 0.18326849332450879, 0.7223150700393334, 0.5096603410626295, 0.2549926108806922, 1.6900595115625718, 1.090192850549928, 0.6472098855991221, 
0.1081708786941816, 0.09628703187187813, 0.054564843156696734, 0.31653225992480866, 0.25089229237857263, 0.17847768822121157, 0.7351697863676189, 0.5986889062983048, 0.2848119030949984, 1.5140493745804742, 1.3309370932181968, 0.7981548188251025, 
0.10512996064129806, 0.08562674465789491, 0.058344888968712635, 0.3281080595635889, 0.27701959260564535, 0.1787695117948377, 0.6830799238294804, 0.5706936241166585, 0.26069797823804736, 1.6740671133158516, 1.2700452572135477, 0.7216882899239517, 
0.11118018189666139, 0.09341446097563465, 0.058553834996234566, 0.30895476034145086, 0.24575689868571737, 0.19844366694751847, 0.7649730473792289, 0.5483611635767934, 0.31177731184859275, 1.6191160719389945, 1.0533811575726424, 0.6665868851464748, 
0.09651800615147163, 0.08097825121485511, 0.05362549764413632, 0.33983927297558947, 0.2803877592296367, 0.17229068436194928, 0.7033339333365959, 0.5256294162199587, 0.2764887513335777, 1.5348790390701714, 1.1695890080697846, 0.7668131865036827, 
0.10499357853569491, 0.09560835892650626, 0.053557557982812386, 0.30284403359424356, 0.22701515882944753, 0.18072278933543956, 0.7304728187331696, 0.517132122892285, 0.2873295871299214, 1.556782486201171, 1.3988583825428205, 0.662183127445399, 
0.10758079741208203, 0.08227209019876, 0.05663597516406932, 0.3136720330088854, 0.23241425286561407, 0.18097171170760448, 0.7151542834803561, 0.501875204855833, 0.27584712052995136, 1.7518308146183148, 1.2387387812256048, 0.6591996146446837, 
0.10383645697504242, 0.08816869313751859, 0.05968209290742792, 0.3595008472727773, 0.27943622961997444, 0.17965617535925657, 0.7379491636430504, 0.44616959078113455, 0.3077898488632768, 1.6881495693888013, 1.2286193302956077, 0.7135288563159691, 
0.11501211810228727, 0.08792822703548986, 0.06014866110900916, 0.3335872250942607, 0.23507066155031264, 0.18792932430977746, 0.804803529622767, 0.5313555677949331, 0.29586112175222123, 1.5581340472470164, 1.2482678492298682, 0.7016034165726744, 
0.11118669523244547, 0.08376861143734854, 0.05344736246472973, 0.36289717402583327, 0.2615015688356938, 0.16856534739384116, 0.6342239389707323, 0.515421963495425, 0.32139806290634, 1.5816100344602588, 1.2783799134728036, 0.759179169379666, 
0.10325058774828032, 0.08316744596369216, 0.05833418902382791, 0.3190469460308497, 0.26542348913136676, 0.18735543752077152, 0.6728938859516387, 0.5125316971677709, 0.30316695187305276, 1.6194212825027907, 1.197049185858092, 0.7502658258042921, 
0.10216195995060781, 0.08642190077533933, 0.059054216935116734, 0.30868102516532797, 0.23243067407298548, 0.19230750971367533, 0.6956822642566634, 0.5108783586480896, 0.28552949335296535, 1.7141542031223915, 1.1442643640197179, 0.6464509601504831, 
0.10752014940648175, 0.0911362024084081, 0.0566071197254759, 0.30600560917317016, 0.25146131882570605, 0.16536857629872626, 0.6517966392092062, 0.5139903618622508, 0.2884500824398974, 1.689647237724058, 1.156178254646219, 0.7641165062506212, 
0.10353524918924038, 0.08833483281355047, 0.05619589868763534, 0.3352310343451039, 0.24212064923466536, 0.20180628891748398, 0.6561181897153384, 0.5229699560424698, 0.2915275311209733, 1.561088607773238, 1.2396723957366695, 0.6670003570855444, 
0.11128525392824917, 0.08295957134434687, 0.05500513359177451, 0.2783909798201263, 0.2368653929479464, 0.2004820014197656, 0.7035240250081649, 0.4768173875171098, 0.2775192299702665, 1.7619620052572644, 1.139922456750819, 0.7204969099471045, 
0.10916312754105877, 0.08469571269210022, 0.058568744010398265, 0.313227436842264, 0.255726710497542, 0.19435991087755486, 0.7197496375735696, 0.49646213500586506, 0.3195909876639418, 1.729601685911845, 1.20097588886729, 0.7078160325116045, 
0.11528457498903459, 0.08529619789533004, 0.05261472629857042, 0.3159125252092843, 0.2359914028951351, 0.18661805911231757, 0.7346088541661298, 0.5331410722683997, 0.2656079615044847, 1.6565675469323948, 1.2176918502895007, 0.6927103883804978, 
0.10075326632023579, 0.0867439789989667, 0.06216993147613987, 0.31627565505603833, 0.24957259733780418, 0.20213468280940422, 0.7290292388542613, 0.5244174321594361, 0.29089570526281366, 1.6106724026228427, 1.2090737473874718, 0.7270713348671013, 
0.11229290126382008, 0.08080579340993053, 0.06330393267786467, 0.3230287657970424, 0.2368386763097654, 0.17555018460715432, 0.6282908072051262, 0.5214621733452826, 0.2506378715699946, 1.7396309986154614, 1.2086947587054442, 0.7491337780107806, 
0.11496188424064785, 0.08500149117831905, 0.05437305785654798, 0.3067758629375556, 0.2600867861291717, 0.21030565406559615, 0.7710312833157862, 0.47291595602519093, 0.30995494030608717, 1.6118044794415434, 1.1782211352983285, 0.7088343134317979, 
0.10102230516778907, 0.080812708926026, 0.06209840178303606, 0.33478767674672855, 0.25110748650499953, 0.17558250609615508, 0.6673941514114271, 0.5266182008294769, 0.325974093810371, 1.6732482295662165, 1.2732211303496768, 0.717787285567817, 
0.12094459834612646, 0.07746878702131212, 0.052694103596900306, 0.33620160432601687, 0.2297509210407111, 0.19369282562029858, 0.6385079757658585, 0.5209144494663114, 0.30593827821265, 1.7492567212159496, 1.2751496332715881, 0.7197456516880991, 
0.10048881098363502, 0.08712690457140328, 0.061611531186786556, 0.2922862719423982, 0.25199967328476514, 0.17273366050025346, 0.6224349279753261, 0.49175024641873777, 0.31444323320714346, 1.8083265177201737, 1.1643231639572433, 0.7074021836597368, 
0.11398127513709903, 0.08679893910026396, 0.05616553165644783, 0.32287970357630724, 0.22881535663148958, 0.19791631421289457, 0.7221876047900342, 0.5415061235916303, 0.28739840400147776, 1.5323080614424498, 1.1435620383090226, 0.6797175139807001, 
0.1013633826345621, 0.08202365952724727, 0.060664802361441825, 0.336500159870082, 0.24843010790613254, 0.17809152324758162, 0.7027995433011814, 0.5781193592721134, 0.3301507191939106, 1.6096264320941935, 1.2722429662025263, 0.6880261629996492, 
0.11273925907761001, 0.09376730059944924, 0.0609916504312556, 0.3257125102768904, 0.2650261480396348, 0.1806818630904698, 0.7277054459602421, 0.5067466278794224, 0.3151445922928138, 1.7263944598023542, 1.142997004235364, 0.6308854663220342, 
0.10885983851022651, 0.08793467696841885, 0.056553584168963354, 0.3154012464401792, 0.2685022035515542, 0.17505820370335204, 0.6858443706151535, 0.5154734643678555, 0.30500893428493053, 1.5953580920120314, 1.2331599376813522, 0.7302149228854056, 
0.10441910761455811, 0.09599839615010528, 0.058945307671701856, 0.3061816997996377, 0.281080948528127, 0.18509039215842538, 0.7065071946552007, 0.5387745153588818, 0.28172737885225346, 1.6736787633450907, 1.367545616078208, 0.7259372663179625, 
0.11060785716940497, 0.09260786144318148, 0.06492618955459355, 0.3388606840034337, 0.23709254282837888, 0.20226075506735586, 0.6302005315733461, 0.5200851797757261, 0.2821312317299354, 1.5674913469171707, 1.2166991661970012, 0.7198181077072099, 
0.10417082357063706, 0.08237420991029418, 0.059270521007196084, 0.26843778322501316, 0.22871136366744402, 0.19208272728023562, 0.7388422607095192, 0.4938312697046431, 0.2734463336506598, 1.5980205399949807, 1.1426977220261614, 0.6657322131096576, 
0.11007844545443084, 0.0788751762781236, 0.058396009854610166, 0.3419356186654108, 0.23521526485831834, 0.18121252943201505, 0.6411615471045514, 0.5249723066281642, 0.26135818030780633, 1.5956060538048116, 1.2122081093068713, 0.678430447899461, 
0.10361701473040737, 0.0848095409360096, 0.058284737332843145, 0.3046408906640987, 0.23090384664416014, 0.20847702597946752, 0.7696964593338687, 0.48012645573660795, 0.2715674355233238, 1.6854427390997289, 1.2015225854406137, 0.744878703410691, 
0.11044589756674705, 0.09214758381583159, 0.053089441190233136, 0.3299777638675241, 0.24537822424656475, 0.20694781113191055, 0.7148038586236406, 0.5085050608622328, 0.2564112624774963, 1.7498826331590813, 1.2387906697407953, 0.7400600025410258, 
0.11602028034224794, 0.08306977820558598, 0.06130639714328168, 0.2956609583872473, 0.24361079269683591, 0.19045621349154146, 0.6836930344071344, 0.5460468028690229, 0.29546278791407643, 1.6200183270897461, 1.2267953440748232, 0.7002570842602888, 
0.10584838776853915, 0.09560869642181954, 0.06125878895114153, 0.3215053396110892, 0.2439902328001341, 0.17767895780987106, 0.6782127778540471, 0.5833234050959801, 0.2833193869561424, 1.6789041642473193, 1.2828039647145397, 0.6763304132132595, 
0.11279828788393284, 0.08725857639454034, 0.06281030293654709, 0.32551478863035277, 0.2366146496844712, 0.17879937268184928, 0.6692647612578739, 0.5214506471872563, 0.28219829550338926, 1.5554168348534452, 1.1520939825243337, 0.6822660514015876, 
0.11259173956988765, 0.09182411153745788, 0.05880926145541118, 0.29135198730754386, 0.2616033656590407, 0.18329572347102868, 0.6923475973190679, 0.5086711018550876, 0.33179015793861, 1.5161382968570827, 1.1107235132716855, 0.7681162653971944, 
0.09885646715650658, 0.07832158726762198, 0.054845438113201805, 0.33894062213084214, 0.22990493568487838, 0.19518741411206283, 0.7372039712311897, 0.47310588032975504, 0.26131573668525326, 1.625839040802596, 1.240249406227303, 0.7531003411850792, 
0.10473261512149791, 0.07844843099056248, 0.05739312396078692, 0.3419191600311054, 0.258029140835641, 0.18189043970821245, 0.7584351168756562, 0.5166419932477065, 0.2991283183060726, 1.5661765544416613, 1.2728090074170957, 0.6836412968834364, 
0.1159208791476781, 0.08124507112292233, 0.05551189311142916, 0.29909470826981654, 0.27596800325083665, 0.1823788473486391, 0.7120983216651576, 0.5290419798495019, 0.3197954846206021, 1.6296079895395372, 1.1706820949366823, 0.720195925019632, 
0.1033814215710415, 0.0839337972646851, 0.057095558742248045, 0.3240226898162388, 0.2711203899151216, 0.1710404026008535, 0.6422970381348063, 0.5123082042811857, 0.34070219058599954, 1.5428813760693316, 1.158033215930586, 0.7330671634108615, 
0.1156577695205044, 0.08818996664324925, 0.060383675059290834, 0.33503088987609364, 0.2487169462137366, 0.18720094255393904, 0.6313619545794745, 0.43400880404694114, 0.3138020646301247, 1.6321801511766743, 1.1662234072306241, 0.720480719533735, 
0.10945425674412318, 0.0907843703654053, 0.05697096307918604, 0.3229640365043622, 0.23769017619768698, 0.18941791641291597, 0.6832876469034028, 0.4845499215592339, 0.27483170590458605, 1.6103534800256425, 1.2101586395172068, 0.7106917739671049, 
